,Date,weather.station,origin,destination,loc,origin.tract,destination.tract,Distance,post,treated,month,dayofweek,traveltime.mileEvening,median.age,median.income,per.male,per.female,per.white,per.bachelors,numvehicles,transScore,transRoutes,NumBikeshare,WalkScore,totalschool,undergrad,grad,college,dest.long,dest.lat,origin.long,origin.lat,Precip
90,6/26/19,DEKALB-PEACHTREE AIRPORT,11.0,5.0,m,1100,500,0.840292634,False,True,6,Wednesday,4.780080777,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3854516,33.7961417,-84.3830169,33.7841633,0
91,6/26/19,DEKALB-PEACHTREE AIRPORT,303.2,303.39,c,30320,30339,2.676838874,False,False,6,Wednesday,1.432037382,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4520485,33.88301,-84.45224,33.9217087,0
92,6/26/19,DEKALB-PEACHTREE AIRPORT,4.0,11.0,m,400,1100,0.387231811,False,True,6,Wednesday,4.820540604,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3830169,33.7841633,-84.3785105,33.7883241,0
93,6/26/19,DEKALB-PEACHTREE AIRPORT,4.0,12.02,m,400,1202,0.884951126,False,True,6,Wednesday,5.87603072,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3851557,33.776784,-84.3785105,33.7883241,0
94,6/26/19,DEKALB-PEACHTREE AIRPORT,5.0,10.01,m,500,1001,0.961564188,False,True,6,Wednesday,2.443934612,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3902405,33.7828223,-84.3854516,33.7961417,0
95,6/26/19,DEKALB-PEACHTREE AIRPORT,13.0,12.02,m,1300,1202,0.782191155,False,True,6,Wednesday,5.987453713,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3851557,33.776784,-84.3715699,33.7761933,0
96,6/26/19,DEKALB-PEACHTREE AIRPORT,13.0,5.0,m,1300,500,1.594004151,False,True,6,Wednesday,5.991201462,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3854516,33.7961417,-84.3715699,33.7761933,0
97,6/26/19,DEKALB-PEACHTREE AIRPORT,13.0,11.0,m,1300,1100,0.858514772,False,True,6,Wednesday,6.872333704,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3830169,33.7841633,-84.3715699,33.7761933,0
98,6/26/19,DEKALB-PEACHTREE AIRPORT,4.0,10.01,m,400,1001,0.774324455,False,True,6,Wednesday,7.66259324,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3902405,33.7828223,-84.3785105,33.7883241,0
99,6/26/19,DEKALB-PEACHTREE AIRPORT,4.0,5.0,m,400,500,0.67202502,False,True,6,Wednesday,3.496893611,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3854516,33.7961417,-84.3785105,33.7883241,0
100,6/26/19,DEKALB-PEACHTREE AIRPORT,5.0,12.02,m,500,1202,1.339093776,False,True,6,Wednesday,4.804244072,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3851557,33.776784,-84.3854516,33.7961417,0
101,6/26/19,FULTON CO-BROWN FLD ARPT,10.01,5.0,m,1001,500,0.961564188,False,True,6,Wednesday,1.871949915,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3854516,33.7961417,-84.3902405,33.7828223,0
102,6/26/19,FULTON CO-BROWN FLD ARPT,303.44,303.45,c,30344,30345,0.841793384,False,False,6,Wednesday,2.910452905,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4675841,33.8972346,-84.4754314,33.9075148,0
103,6/26/19,FULTON CO-BROWN FLD ARPT,303.45,303.44,c,30345,30344,0.841793384,False,False,6,Wednesday,2.257085926,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4754314,33.9075148,-84.4675841,33.8972346,0
104,6/26/19,FULTON CO-BROWN FLD ARPT,10.01,13.0,m,1001,1300,1.167271662,False,True,6,Wednesday,6.282456408,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3715699,33.7761933,-84.3902405,33.7828223,0
105,6/26/19,FULTON CO-BROWN FLD ARPT,303.45,303.39,c,30345,30339,1.328099219,False,False,6,Wednesday,2.133374746,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4520485,33.88301,-84.4675841,33.8972346,0
106,6/26/19,FULTON CO-BROWN FLD ARPT,312.11,303.39,c,31211,30339,2.349627561,False,False,6,Wednesday,1.886823856,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4520485,33.88301,-84.4790865,33.8575174,0
107,6/26/19,FULTON CO-BROWN FLD ARPT,303.44,303.39,c,30344,30339,2.162291219,False,False,6,Wednesday,1.849889582,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4520485,33.88301,-84.4754314,33.9075148,0
108,6/26/19,FULTON CO-BROWN FLD ARPT,312.11,303.45,c,31211,30345,2.825563612,False,False,6,Wednesday,2.064484872,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4675841,33.8972346,-84.4790865,33.8575174,0
109,6/26/19,FULTON CO-BROWN FLD ARPT,303.45,303.2,c,30345,30320,1.908341747,False,False,6,Wednesday,1.641914159,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.45224,33.9217087,-84.4675841,33.8972346,0
110,6/26/19,FULTON CO-BROWN FLD ARPT,12.01,13.0,m,1201,1300,0.502386569,False,True,6,Wednesday,4.710847805,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3715699,33.7761933,-84.380305,33.7763742,0
111,6/26/19,FULTON CO-BROWN FLD ARPT,303.45,312.11,c,30345,31211,2.825563612,False,False,6,Wednesday,1.498226164,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4790865,33.8575174,-84.4675841,33.8972346,0
112,6/26/19,FULTON CO-BROWN FLD ARPT,10.01,4.0,m,1001,400,0.774324455,False,True,6,Wednesday,4.821406982,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3785105,33.7883241,-84.3902405,33.7828223,0
113,6/26/19,FULTON CO-BROWN FLD ARPT,303.44,312.11,c,30344,31211,3.464718747,False,False,6,Wednesday,1.784656644,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4790865,33.8575174,-84.4754314,33.9075148,0
114,6/26/19,FULTON CO-BROWN FLD ARPT,303.39,303.45,c,30339,30345,1.328099219,False,False,6,Wednesday,1.455714533,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4675841,33.8972346,-84.4520485,33.88301,0
115,6/26/19,FULTON CO-BROWN FLD ARPT,312.11,312.07,c,31211,31207,1.413699333,False,False,6,Wednesday,1.662305375,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.466061,33.8748589,-84.4790865,33.8575174,0
116,6/26/19,FULTON CO-BROWN FLD ARPT,303.39,303.44,c,30339,30344,2.162291219,False,False,6,Wednesday,1.364293567,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4754314,33.9075148,-84.4520485,33.88301,0
117,6/26/19,FULTON CO-BROWN FLD ARPT,312.07,303.2,c,31207,30320,3.336371018,False,False,6,Wednesday,2.85739604,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.45224,33.9217087,-84.466061,33.8748589,0
118,6/26/19,FULTON CO-BROWN FLD ARPT,312.07,303.44,c,31207,30344,2.322025115,False,False,6,Wednesday,2.634194879,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4754314,33.9075148,-84.466061,33.8748589,0
119,6/26/19,FULTON CO-BROWN FLD ARPT,12.01,11.0,m,1201,1100,0.560883959,False,True,6,Wednesday,4.42753495,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3830169,33.7841633,-84.380305,33.7763742,0
120,6/26/19,FULTON CO-BROWN FLD ARPT,12.01,12.02,m,1201,1202,0.280330265,False,True,6,Wednesday,6.420997741,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3851557,33.776784,-84.380305,33.7763742,0
121,6/26/19,FULTON CO-BROWN FLD ARPT,303.44,312.07,c,30344,31207,2.322025115,False,False,6,Wednesday,2.842346518,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.466061,33.8748589,-84.4754314,33.9075148,0
122,6/26/19,FULTON CO-BROWN FLD ARPT,303.39,303.2,c,30339,30320,2.676838874,False,False,6,Wednesday,1.992399836,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.45224,33.9217087,-84.4520485,33.88301,0
123,6/26/19,FULTON CO-BROWN FLD ARPT,303.39,312.07,c,30339,31207,0.98255733,False,False,6,Wednesday,3.036294415,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.466061,33.8748589,-84.4520485,33.88301,0
124,6/26/19,FULTON CO-BROWN FLD ARPT,303.45,312.07,c,30345,31207,1.550211998,False,False,6,Wednesday,2.268506934,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.466061,33.8748589,-84.4675841,33.8972346,0
125,6/26/19,FULTON CO-BROWN FLD ARPT,312.07,303.45,c,31207,30345,1.550211998,False,False,6,Wednesday,3.085599478,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4675841,33.8972346,-84.466061,33.8748589,0
126,6/26/19,FULTON CO-BROWN FLD ARPT,312.07,303.39,c,31207,30339,0.98255733,False,False,6,Wednesday,2.747931258,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4520485,33.88301,-84.466061,33.8748589,0
127,6/26/19,FULTON CO-BROWN FLD ARPT,10.01,12.01,m,1001,1201,0.72472971,False,True,6,Wednesday,6.48517638,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.380305,33.7763742,-84.3902405,33.7828223,0
128,6/26/19,FULTON CO-BROWN FLD ARPT,312.11,303.44,c,31211,30344,3.464718747,False,False,6,Wednesday,1.977072455,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4754314,33.9075148,-84.4790865,33.8575174,0
129,6/26/19,FULTON CO-BROWN FLD ARPT,312.11,303.2,c,31211,30320,4.700134058,False,False,6,Wednesday,2.702050589,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.45224,33.9217087,-84.4790865,33.8575174,0
130,6/26/19,FULTON CO-BROWN FLD ARPT,10.01,12.02,m,1001,1202,0.509818637,False,True,6,Wednesday,4.969087333,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3851557,33.776784,-84.3902405,33.7828223,0
131,6/26/19,FULTON CO-BROWN FLD ARPT,12.01,10.01,m,1201,1001,0.72472971,False,True,6,Wednesday,6.071228951,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3902405,33.7828223,-84.380305,33.7763742,0
132,6/26/19,FULTON CO-BROWN FLD ARPT,12.02,4.0,m,1202,400,0.884951126,False,True,6,Wednesday,5.970197879,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3785105,33.7883241,-84.3851557,33.776784,0
133,6/26/19,FULTON CO-BROWN FLD ARPT,12.01,5.0,m,1201,500,1.398977216,False,True,6,Wednesday,4.300761012,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3854516,33.7961417,-84.380305,33.7763742,0
134,6/26/19,FULTON CO-BROWN FLD ARPT,12.01,4.0,m,1201,400,0.832996532,False,True,6,Wednesday,4.22170625,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3785105,33.7883241,-84.380305,33.7763742,0
135,6/26/19,FULTON CO-BROWN FLD ARPT,12.02,10.01,m,1202,1001,0.509818637,False,True,6,Wednesday,5.394075066,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3902405,33.7828223,-84.3851557,33.776784,0
136,6/26/19,FULTON CO-BROWN FLD ARPT,12.02,5.0,m,1202,500,1.339093776,False,True,6,Wednesday,4.67978179,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3854516,33.7961417,-84.3851557,33.776784,0
137,6/26/19,FULTON CO-BROWN FLD ARPT,12.02,13.0,m,1202,1300,0.782191155,False,True,6,Wednesday,5.220377793,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3715699,33.7761933,-84.3851557,33.776784,0
138,6/26/19,FULTON CO-BROWN FLD ARPT,10.01,11.0,m,1001,1100,0.425523969,False,True,6,Wednesday,6.110114086,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3830169,33.7841633,-84.3902405,33.7828223,0
139,6/26/19,FULTON CO-BROWN FLD ARPT,12.02,11.0,m,1202,1100,0.525034066,False,True,6,Wednesday,4.44415607,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3830169,33.7841633,-84.3851557,33.776784,0
140,6/26/19,FULTON CO-BROWN FLD ARPT,303.39,312.11,c,30339,31211,2.349627561,False,False,6,Wednesday,1.971943729,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4790865,33.8575174,-84.4520485,33.88301,0
141,6/26/19,FULTON CO-BROWN FLD ARPT,312.07,312.11,c,31207,31211,1.413699333,False,False,6,Wednesday,1.697673574,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4790865,33.8575174,-84.466061,33.8748589,0
142,6/26/19,FULTON CO-BROWN FLD ARPT,303.44,303.2,c,30344,30320,1.654133801,False,False,6,Wednesday,2.085683757,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.45224,33.9217087,-84.4754314,33.9075148,0
143,6/26/19,FULTON CO-BROWN FLD ARPT,12.02,12.01,m,1202,1201,0.280330265,False,True,6,Wednesday,6.777719838,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.380305,33.7763742,-84.3851557,33.776784,0
144,6/27/19,DEKALB-PEACHTREE AIRPORT,11.0,12.01,m,1100,1201,0.560883959,False,True,6,Thursday,6.329294929,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.380305,33.7763742,-84.3830169,33.7841633,0
145,6/27/19,DEKALB-PEACHTREE AIRPORT,13.0,10.01,m,1300,1001,1.167271662,False,True,6,Thursday,6.496631058,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3902405,33.7828223,-84.3715699,33.7761933,0
146,6/27/19,DEKALB-PEACHTREE AIRPORT,5.0,13.0,m,500,1300,1.594004151,False,True,6,Thursday,7.057698057,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3715699,33.7761933,-84.3854516,33.7961417,0
147,6/27/19,DEKALB-PEACHTREE AIRPORT,13.0,12.01,m,1300,1201,0.502386569,False,True,6,Thursday,6.568646939,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.380305,33.7763742,-84.3715699,33.7761933,0
148,6/27/19,DEKALB-PEACHTREE AIRPORT,303.2,312.07,c,30320,31207,3.336371018,False,False,6,Thursday,1.538597868,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.466061,33.8748589,-84.45224,33.9217087,0
149,6/27/19,DEKALB-PEACHTREE AIRPORT,303.2,312.11,c,30320,31211,4.700134058,False,False,6,Thursday,1.287197328,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4790865,33.8575174,-84.45224,33.9217087,0
150,6/27/19,DEKALB-PEACHTREE AIRPORT,11.0,10.01,m,1100,1001,0.425523969,False,True,6,Thursday,10.34019307,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3902405,33.7828223,-84.3830169,33.7841633,0
151,6/27/19,DEKALB-PEACHTREE AIRPORT,13.0,5.0,m,1300,500,1.594004151,False,True,6,Thursday,6.785845984,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3854516,33.7961417,-84.3715699,33.7761933,0
152,6/27/19,DEKALB-PEACHTREE AIRPORT,13.0,4.0,m,1300,400,0.929141787,False,True,6,Thursday,5.56068701,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3785105,33.7883241,-84.3715699,33.7761933,0
153,6/27/19,DEKALB-PEACHTREE AIRPORT,303.2,303.44,c,30320,30344,1.654133801,False,False,6,Thursday,2.629775172,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4754314,33.9075148,-84.45224,33.9217087,0
154,6/27/19,DEKALB-PEACHTREE AIRPORT,4.0,13.0,m,400,1300,0.929141787,False,True,6,Thursday,4.825241309,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3715699,33.7761933,-84.3785105,33.7883241,0
155,6/27/19,DEKALB-PEACHTREE AIRPORT,5.0,12.02,m,500,1202,1.339093776,False,True,6,Thursday,5.165184689,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3851557,33.776784,-84.3854516,33.7961417,0
156,6/27/19,DEKALB-PEACHTREE AIRPORT,13.0,12.02,m,1300,1202,0.782191155,False,True,6,Thursday,6.413607003,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3851557,33.776784,-84.3715699,33.7761933,0
157,6/27/19,DEKALB-PEACHTREE AIRPORT,4.0,11.0,m,400,1100,0.387231811,False,True,6,Thursday,5.380067638,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3830169,33.7841633,-84.3785105,33.7883241,0
158,6/27/19,DEKALB-PEACHTREE AIRPORT,11.0,5.0,m,1100,500,0.840292634,False,True,6,Thursday,5.53378646,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3854516,33.7961417,-84.3830169,33.7841633,0
159,6/27/19,DEKALB-PEACHTREE AIRPORT,13.0,11.0,m,1300,1100,0.858514772,False,True,6,Thursday,7.765348818,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3830169,33.7841633,-84.3715699,33.7761933,0
160,6/27/19,DEKALB-PEACHTREE AIRPORT,303.2,303.45,c,30320,30345,1.908341747,False,False,6,Thursday,1.196501275,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4675841,33.8972346,-84.45224,33.9217087,0
161,6/27/19,DEKALB-PEACHTREE AIRPORT,4.0,12.01,m,400,1201,0.832996532,False,True,6,Thursday,5.942401689,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.380305,33.7763742,-84.3785105,33.7883241,0
162,6/27/19,DEKALB-PEACHTREE AIRPORT,5.0,12.01,m,500,1201,1.398977216,False,True,6,Thursday,5.70654993,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.380305,33.7763742,-84.3854516,33.7961417,0
163,6/27/19,DEKALB-PEACHTREE AIRPORT,303.2,303.39,c,30320,30339,2.676838874,False,False,6,Thursday,1.656182364,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4520485,33.88301,-84.45224,33.9217087,0
164,6/27/19,DEKALB-PEACHTREE AIRPORT,11.0,13.0,m,1100,1300,0.858514772,False,True,6,Thursday,6.542306379,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3715699,33.7761933,-84.3830169,33.7841633,0
165,6/27/19,DEKALB-PEACHTREE AIRPORT,4.0,5.0,m,400,500,0.67202502,False,True,6,Thursday,3.992906889,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3854516,33.7961417,-84.3785105,33.7883241,0
166,6/27/19,DEKALB-PEACHTREE AIRPORT,5.0,10.01,m,500,1001,0.961564188,False,True,6,Thursday,2.738593395,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3902405,33.7828223,-84.3854516,33.7961417,0
167,6/27/19,DEKALB-PEACHTREE AIRPORT,4.0,10.01,m,400,1001,0.774324455,False,True,6,Thursday,7.490400134,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3902405,33.7828223,-84.3785105,33.7883241,0
168,6/27/19,DEKALB-PEACHTREE AIRPORT,11.0,12.02,m,1100,1202,0.525034066,False,True,6,Thursday,6.317050414,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3851557,33.776784,-84.3830169,33.7841633,0
169,6/27/19,DEKALB-PEACHTREE AIRPORT,11.0,4.0,m,1100,400,0.387231811,False,True,6,Thursday,5.638310885,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3785105,33.7883241,-84.3830169,33.7841633,0
170,6/27/19,DEKALB-PEACHTREE AIRPORT,5.0,11.0,m,500,1100,0.840292634,False,True,6,Thursday,5.43461466,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3830169,33.7841633,-84.3854516,33.7961417,0
171,6/27/19,DEKALB-PEACHTREE AIRPORT,4.0,12.02,m,400,1202,0.884951126,False,True,6,Thursday,6.139698765,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3851557,33.776784,-84.3785105,33.7883241,0
172,6/27/19,DEKALB-PEACHTREE AIRPORT,5.0,4.0,m,500,400,0.67202502,False,True,6,Thursday,3.943305561,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3785105,33.7883241,-84.3854516,33.7961417,0
173,6/27/19,FULTON CO-BROWN FLD ARPT,303.44,312.07,c,30344,31207,2.322025115,False,False,6,Thursday,2.827991232,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.466061,33.8748589,-84.4754314,33.9075148,0
174,6/27/19,FULTON CO-BROWN FLD ARPT,312.11,303.39,c,31211,30339,2.349627561,False,False,6,Thursday,1.66693085,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4520485,33.88301,-84.4790865,33.8575174,0
175,6/27/19,FULTON CO-BROWN FLD ARPT,312.11,303.45,c,31211,30345,2.825563612,False,False,6,Thursday,1.722370236,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4675841,33.8972346,-84.4790865,33.8575174,0
176,6/27/19,FULTON CO-BROWN FLD ARPT,312.11,312.07,c,31211,31207,1.413699333,False,False,6,Thursday,1.473674977,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.466061,33.8748589,-84.4790865,33.8575174,0
177,6/27/19,FULTON CO-BROWN FLD ARPT,312.11,303.2,c,31211,30320,4.700134058,False,False,6,Thursday,1.95384498,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.45224,33.9217087,-84.4790865,33.8575174,0
178,6/27/19,FULTON CO-BROWN FLD ARPT,303.44,312.11,c,30344,31211,3.464718747,False,False,6,Thursday,2.126194708,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4790865,33.8575174,-84.4754314,33.9075148,0
179,6/27/19,FULTON CO-BROWN FLD ARPT,303.45,303.39,c,30345,30339,1.328099219,False,False,6,Thursday,2.384360011,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4520485,33.88301,-84.4675841,33.8972346,0
180,6/27/19,FULTON CO-BROWN FLD ARPT,303.44,303.45,c,30344,30345,0.841793384,False,False,6,Thursday,2.593668915,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4675841,33.8972346,-84.4754314,33.9075148,0
181,6/27/19,FULTON CO-BROWN FLD ARPT,312.07,312.11,c,31207,31211,1.413699333,False,False,6,Thursday,1.674094774,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4790865,33.8575174,-84.466061,33.8748589,0
182,6/27/19,FULTON CO-BROWN FLD ARPT,312.07,303.2,c,31207,30320,3.336371018,False,False,6,Thursday,2.472746573,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.45224,33.9217087,-84.466061,33.8748589,0
183,6/27/19,FULTON CO-BROWN FLD ARPT,12.02,11.0,m,1202,1100,0.525034066,False,True,6,Thursday,5.015547565,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3830169,33.7841633,-84.3851557,33.776784,0
184,6/27/19,FULTON CO-BROWN FLD ARPT,303.45,303.2,c,30345,30320,1.908341747,False,False,6,Thursday,1.807852292,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.45224,33.9217087,-84.4675841,33.8972346,0
185,6/27/19,FULTON CO-BROWN FLD ARPT,12.01,4.0,m,1201,400,0.832996532,False,True,6,Thursday,4.461803288,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3785105,33.7883241,-84.380305,33.7763742,0
186,6/27/19,FULTON CO-BROWN FLD ARPT,303.39,303.45,c,30339,30345,1.328099219,False,False,6,Thursday,1.531010112,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4675841,33.8972346,-84.4520485,33.88301,0
187,6/27/19,FULTON CO-BROWN FLD ARPT,12.01,13.0,m,1201,1300,0.502386569,False,True,6,Thursday,5.142122604,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3715699,33.7761933,-84.380305,33.7763742,0
188,6/27/19,FULTON CO-BROWN FLD ARPT,312.07,303.45,c,31207,30345,1.550211998,False,False,6,Thursday,2.827570254,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4675841,33.8972346,-84.466061,33.8748589,0
189,6/27/19,FULTON CO-BROWN FLD ARPT,303.39,312.07,c,30339,31207,0.98255733,False,False,6,Thursday,3.036294415,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.466061,33.8748589,-84.4520485,33.88301,0
