"","traveltime.mile","treated","post","scooter","origin.tract","dayofweek","month","numvehicles","totalschool","origin.area","Date","transit.routes","walk.score","bike.hubs"
"18695",2.852756369,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18696",5.010165293,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18697",4.579976184,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18698",3.166233538,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18699",8.502370949,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18700",3.158819067,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18701",3.686382147,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18702",3.327669177,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-23,1,0,0
"18703",2.263454584,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18704",3.92901386,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18705",3.355158718,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18706",4.788365865,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18707",3.429655084,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18708",2.190764094,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18709",1.585702002,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18710",2.773604881,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18711",2.640508082,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18712",2.961490796,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18713",4.781231501,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18714",2.437719153,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18715",3.276210375,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18716",3.557943469,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18717",3.449929841,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18718",2.890339367,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-24,1,0,0
"18719",4.326906336,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18720",2.744469424,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18721",2.240118701,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18722",2.845451904,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18723",3.11084027,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18724",2.804603398,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18725",1.868265827,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18726",3.890162243,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18727",2.788775572,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18728",3.581469627,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18729",3.418930491,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18730",2.600233764,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18731",2.513461402,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18732",3.12769033,FALSE,FALSE,FALSE,10209,"Thursday",7,3295,1051,"s",2019-07-25,1,0,0
"18733",2.090678425,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18734",3.33154951,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18735",2.846392854,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18736",4.425046276,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18737",3.549454632,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18738",2.93989149,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18739",2.424173253,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18740",3.689093088,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18741",4.057144721,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18742",2.391011255,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18743",2.870424043,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18744",3.687880789,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18745",2.510695,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18746",5.819689,FALSE,FALSE,FALSE,10209,"Friday",7,3295,1051,"s",2019-07-26,1,0,0
"18747",1.879386,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18748",5.45911,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18749",3.795879,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18750",4.780758,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18751",2.29917,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18752",4.041825,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18753",3.033606,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18754",3.286952,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18755",3.979481,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18756",6.230745,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18757",4.191336,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18758",4.392971,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18759",2.811946,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18760",2.803869,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18761",3.353886,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18762",3.300259,FALSE,FALSE,FALSE,10209,"Saturday",7,3295,1051,"s",2019-07-27,1,0,0
"18763",5.386998,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18764",4.192149,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18765",3.27621,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18766",3.009011,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18767",3.503142,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18768",2.429661,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18769",2.144485,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18770",3.118212,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18771",3.821159,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18772",1.212149,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18773",2.609262,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18774",3.491783,FALSE,FALSE,FALSE,10209,"Sunday",7,3295,1051,"s",2019-07-28,1,0,0
"18775",3.03297,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18776",5.322095,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18777",3.499199,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18778",3.563671,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18779",2.732003,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18780",3.784853,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18781",2.388041,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18782",2.272383,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18783",5.605027,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18784",3.829497,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18785",2.564119,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18786",3.58147,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18787",4.890841,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18788",2.012834,FALSE,FALSE,FALSE,10209,"Monday",7,3295,1051,"s",2019-07-29,1,0,0
"18789",2.894535,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18790",5.77642,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18791",3.453251,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18792",2.777137,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18793",3.44774,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18794",3.875617,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18795",3.844549,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18796",3.810095,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18797",3.791636,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18798",4.890841,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18799",2.090678,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18800",3.002817,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18801",2.678644,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18802",2.649131,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18803",4.466483,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18804",2.997492,FALSE,FALSE,FALSE,10209,"Tuesday",7,3295,1051,"s",2019-07-30,1,0,0
"18805",3.606322,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18806",2.955438,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18807",3.07727,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18808",2.290458,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18809",2.890005,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18810",3.223763,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18811",4.257106,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18812",5.927862,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18813",5.896956,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18814",2.046196,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18815",4.910325,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18816",3.482046,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18817",4.74706,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18818",2.491891,FALSE,FALSE,FALSE,10209,"Wednesday",7,3295,1051,"s",2019-07-31,1,0,0
"18819",2.997492,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18820",2.035075,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18821",3.214648,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18822",2.264089,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18823",4.546153,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18824",2.160773,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18825",3.606322,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18826",3.563532,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18827",3.476256,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18828",2.637538,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18829",4.197099,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18830",3.045272,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18831",2.86454,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-01,1,0,0
"18832",3.910869,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18833",3.154552,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18834",4.390651,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18835",2.747435,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18836",5.165417,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18837",4.574499,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18838",1.861658,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18839",5.188949,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18840",2.313091,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18841",5.733151,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18842",3.886403,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18843",2.300683,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18844",3.743751,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18845",3.322521,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18846",2.271751,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18847",2.52328,FALSE,FALSE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-02,1,0,0
"18848",1.636042,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18849",3.380398,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18850",6.728339,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18851",2.9702,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18852",3.516351,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18853",2.567034,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18854",4.783256,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18855",4.131545,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18856",4.64338,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18857",3.819573,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18858",5.785166,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18859",2.798863,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18860",2.402056,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18861",3.783998,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18862",2.79276,FALSE,FALSE,FALSE,10209,"Saturday",8,3295,1051,"s",2019-08-03,1,0,0
"18863",6.187476,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18864",4.133857,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18865",2.917779,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18866",4.211443,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18867",4.931874,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18868",4.179378,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18869",3.241264,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18870",2.64671,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18871",2.473282,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18872",4.993315,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18873",3.39307,FALSE,FALSE,FALSE,10209,"Sunday",8,3295,1051,"s",2019-08-04,1,0,0
"18874",5.105106,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18875",2.224126,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18876",3.132221,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18877",3.587366,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18878",5.027637,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18879",5.862958,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18880",1.447268,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18881",3.44774,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18882",4.302207,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18883",2.983347,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18884",3.223206,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18885",2.540248,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18886",4.083712,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18887",2.661299,FALSE,FALSE,FALSE,10209,"Monday",8,3295,1051,"s",2019-08-05,1,0,0
"18888",4.993315,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18889",2.046196,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18890",3.611061,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18891",1.736655,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18892",3.242123,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18893",4.064575,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18894",2.699548,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18895",3.509721,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18896",4.411124,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18897",2.601895,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18898",3.04163,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18899",5.862958,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18900",3.722187,FALSE,FALSE,FALSE,10209,"Tuesday",8,3295,1051,"s",2019-08-06,1,0,0
"18901",5.591054,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18902",2.994275,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18903",2.573148,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18904",2.569223,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18905",4.22721,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18906",3.677406,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18907",3.034109,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18908",7.593721,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18909",3.205445,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18910",3.756493,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18911",2.541495,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18912",5.282108,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18913",2.702313,FALSE,FALSE,FALSE,10209,"Wednesday",8,3295,1051,"s",2019-08-07,1,0,0
"18914",2.328637,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18915",2.779357,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18916",2.744691,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18917",3.902846,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18918",3.461888,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18919",3.036056,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18920",4.788366,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18921",2.151844,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18922",3.224752,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18923",3.231947,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18924",1.968351,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18925",5.127384,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18926",2.196071,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18927",4.542314,FALSE,FALSE,FALSE,10209,"Thursday",8,3295,1051,"s",2019-08-08,1,0,0
"18928",3.52447,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18929",2.630252,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18930",3.033606,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18931",2.201885,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18932",5.100929,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18933",4.81316,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18934",3.980697,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18935",6.749974,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18936",3.058119,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
"18937",4.946736,FALSE,TRUE,FALSE,10209,"Friday",8,3295,1051,"s",2019-08-09,1,0,0
