OBJECTID,GlobalID,last_edited_date,id,short_name,long_name,direction,rte_type,rte_color,agency_id,agency_nam,gen_date,end_date
5047,{6A0E4AC4-1AE8-41AC-91E9-F99634C8C7D8},2019/09/06 15:40:46+00,345,124,Pleasantdale Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5048,{16197715-5902-442B-8ECB-77C56BD4E0AE},2019/09/06 15:40:46+00,287,111,Snapfinger Woods,Route 111 - Stonecrest Mall,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5049,{FD121D5B-DFD3-4D7E-8855-43FC573AF23C},2019/09/06 15:40:46+00,910,850,Carroll Heights / Fairburn Heights,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5050,{11CC9B88-3D8B-4B70-A3FF-A9E5378D51BC},2019/09/06 15:40:46+00,298,114,Columbia Drive,Route 114 - Avondale Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5051,{72666C52-0F29-4ED7-96BC-51DC97926EFB},2019/09/06 15:40:46+00,304,116,Redan Road,Route 116 - Indian Creek Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5052,{8DFF6317-DD2F-44E0-B48A-C534384B4459},2019/09/06 15:40:46+00,893,809,Monroe Drive / Boulevard,Route 809 King Memorial Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5053,{876B83FE-0883-467E-A235-61B9EB0C9599},2019/09/06 15:40:46+00,981,BLUE,BLUE-East/West Line,BLUE WESTBOUND TO H E HOLMES STATION,"subway, metro",0101DF,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5054,{1C901DED-0F19-47CA-B07A-2ED8FE63220A},2019/09/06 15:40:46+00,506,186,Rainbow Drive / South DeKalb,Route 186 - Cone Street/Marietta Street,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5055,{0A7A68EC-78A5-4F6A-8EDF-D12416263E4F},2019/09/06 15:40:46+00,157,50,Donald Lee Hollowell Parkway,Route 50 UPS Distribution Center,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5056,{ED13D1EE-FA07-44C0-BEB7-7D8DB33EAD18},2019/09/06 15:40:46+00,154,50,Donald Lee Hollowell Parkway,Route 50 North Avenue Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5057,{11A9036B-0350-49AB-8DC2-7791A5617488},2019/09/06 15:40:46+00,912,850,Carroll Heights / Fairburn Heights,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5058,{4ECBF8EC-B734-4395-B084-A2C2D997711A},2019/09/06 15:40:46+00,52,14,14th Street / Blandtown,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5059,{9C16FC1E-2E0D-49CA-AE2C-9662CFD8C2D6},2019/09/06 15:40:46+00,193,73,Fulton Industrial,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5060,{BC646A98-D576-44AB-8B05-AFEC336A06CA},2019/09/06 15:40:46+00,472,180,Roosevelt Highway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5061,{54AF7DE3-D974-434F-8019-A230695CAF49},2019/09/06 15:40:46+00,252,83,Campbellton Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5062,{5A26789E-1397-455C-A99F-E4B8F7D7FC97},2019/09/06 15:40:46+00,554,193,Morrow / Jonesboro,Route 193- East Point Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5063,{11E3D387-559E-493D-8DF8-A820112D2F73},2019/09/06 15:40:46+00,233,79,Sylvan Hills,Route 79- Oakland City Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5064,{D332B0FC-4491-4E8B-8557-9251C155E1AB},2019/09/06 15:40:46+00,455,165,Fairburn Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5065,{9EBF178C-AA9F-455C-920A-56A2DF31BC97},2019/09/06 15:40:46+00,275,95,Metropolitan Parkway,Route 95 - West End Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5066,{DACDB256-9912-47F1-86C5-FD3063769C68},2019/09/06 15:40:46+00,463,172,Sylvan Road / Virginia Avenue,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5067,{996490E9-7294-4650-869E-F21C72F2A73D},2019/09/06 15:40:46+00,50,12,Howell Mill Road / Cumberland,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5068,{8CB4F559-ECAE-4D6C-AAA7-5263E1B27731},2019/09/06 15:40:46+00,18,6,Clifton Road / Emory,Route 6 - Inman Park Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5069,{F6EB71B5-FAE8-4CFE-96F6-9A5FBAAC0881},2019/09/06 15:40:46+00,53,15,Candler Road,Route 15 Bouldercrest Rd.,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5070,{0CA48AD7-7E60-4B59-8C4C-E457637ABF31},2019/09/06 15:40:46+00,541,191,Riverdale / ATL Intl Terminal,Route 191 Lakewood Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5071,{81658C20-3763-4B6F-838E-A366A2DCF45C},2019/09/06 15:40:46+00,445,153,James Jackson Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5072,{554BE8FD-C2AE-4D45-BADC-641CBE6B7C1D},2019/09/06 15:40:46+00,900,813,Atlanta Student Movement Boulevard,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5073,{8C59F6FC-15F3-458F-B398-5A8747367164},2019/09/06 15:40:46+00,834,201,Six Flags Over Georgia,Route 201 - Six Flags Over Georgia,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5074,{A8D0A8EB-0016-4494-937A-F4290A7F00BD},2019/09/06 15:40:46+00,417,143,Windward Park & Ride,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5075,{99DB511C-1F2B-4C0E-A363-13860C470B28},2019/09/06 15:40:46+00,944,867,Peyton Forest / Dixie Hills,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5076,{970637C9-F189-4419-BE37-AF7423DBBFDB},2019/09/06 15:40:46+00,932,867,Peyton Forest / Dixie Hills,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5077,{A03562D4-1F23-4E18-BB48-E48D39161793},2019/09/06 15:40:46+00,102,34,2nd Ave/Gresham Rd/Clifton Spgs Rd,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5078,{93894689-0722-49FF-BC33-64BA229FD4FF},2019/09/06 15:40:46+00,512,186,Rainbow Drive / South DeKalb,Route 186-Snapfinger Woods Dive,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5079,{B553D175-84EC-4794-A9F3-07137BFCEA40},2019/09/06 15:40:46+00,190,71,Cascade  Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5080,{FCB547AA-A53B-42B8-B16B-A110F749EB61},2019/09/06 15:40:46+00,334,121,Memorial Drive / N Hairston Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5081,{0C141323-1C86-4AAF-BFC3-FEFCF5C1FA7C},2019/09/06 15:40:46+00,771,201,Six Flags Over Georgia,Route 201 - H. E. Holmes Station / CC Transit,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5082,{2786D652-8992-4FD5-9440-1A642CD2CB43},2019/09/06 15:40:46+00,147,49,McDonough Boulevard,Route 49- Five Points Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5083,{E9C1782B-8495-4B31-81E9-B422BC4568C7},2019/09/06 15:40:46+00,235,81,Venetian Hills / Delowe Drive,Route 81 - West End Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5084,{DEFE65F4-3654-4D75-A9E9-0FD65A16165C},2019/09/06 15:40:46+00,449,155,Pittsburgh,Route 155- Polar Rock Terrace,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5085,{4E3F1B20-24B4-46C2-B823-98615FF500E6},2019/09/06 15:40:46+00,213,73,Fulton Industrial,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5086,{9B5DD488-C04B-4098-ACA1-B0AF44C462F1},2019/09/06 15:40:46+00,207,73,Fulton Industrial,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5087,{2B51C68B-702F-4079-9ED7-7640357FA373},2019/09/06 15:40:46+00,901,816,North Highland Avenue,Route 816 Five Points Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5088,{C7E90CEF-FB51-499D-A6C8-02AC27949992},2019/09/06 15:40:46+00,994,GREEN,GREEN-Proctor Creek Line,GREEN WESTBOUND TO BANKHEAD STATION,"subway, metro",04B404,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5089,{2D96D7ED-D94D-4351-B89A-CC3000DA8A07},2019/09/06 15:40:46+00,311,117,Rockbridge Road / Panola Road,Route 117 - GRTA Park & Ride,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5090,{482FFCE0-8725-4593-BB8F-2EAF09EE3466},2019/09/06 15:40:46+00,423,143,Windward Park & Ride,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5091,{5B190E37-FE18-4E16-8C1A-F70E2528BEAE},2019/09/06 15:40:46+00,35,12,Howell Mill Road / Cumberland,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5092,{9149007A-66ED-41E9-BD89-9B806D628B89},2019/09/06 15:40:46+00,881,201,Six Flags Over Georgia,Route 201 - Six Flags Over Georgia,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5093,{466D2E90-1F59-41C4-BFFB-96942CC26D9F},2019/09/06 15:40:46+00,120,37,Defoors Ferry Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5094,{E5113509-A838-40BC-8FB2-DC429ADBA4D4},2019/09/06 15:40:46+00,1005,GREEN,GREEN-Proctor Creek Line,GREEN WESTBOUND TO BANKHEAD STATION,"subway, metro",04B404,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5095,{44A6D427-66B1-4354-BAC4-07B10390058A},2019/09/06 15:40:46+00,2,2,Ponce de Leon Avenue / Druid Hills,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5096,{E6DB3ABC-64C0-4BEA-8494-DF64FD6AA6E7},2019/09/06 15:40:46+00,172,58,West Lake Avenue / Hollywood Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5097,{A74AA2A4-31BB-4B20-A804-5A9ADA17499B},2019/09/06 15:40:46+00,543,192,Old Dixie / Tara Boulevard,Route 192 East Point Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5098,{68D6F3A0-21DA-49D5-8270-4462CDCBA249},2019/09/06 15:40:46+00,350,125,Clarkston / Northlake,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5099,{C6233207-84D1-4DA2-A195-16D5B12E24C2},2019/09/06 15:40:46+00,960,BLUE,BLUE-East/West Line,BLUE EASTBOUND TO INDIAN CREEK STATION,"subway, metro",0101DF,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5100,{059D8287-A09F-4E5F-A94A-741C71D74AA9},2019/09/06 15:40:46+00,103,34,2nd Ave/Gresham Rd/Clifton Spgs Rd,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5101,{8795B3C3-7D1B-4597-9722-E59964E7EE74},2019/09/06 15:40:46+00,30,6,Clifton Road / Emory,Route 6 - Inman Park Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5102,{D4109D30-6FB6-4E45-8EA7-1DB02EDBB5A5},2019/09/06 15:40:46+00,267,89,Old National Highway / Union City,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5103,{C4448719-27C6-4358-B4AE-8592EF19589B},2019/09/06 15:40:46+00,283,107,Glenwood,Route 107 GA State Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5104,{E83AEF66-8D03-4406-B6BD-38FE851F840B},2019/09/06 15:40:46+00,906,825,Johnson Ferry Road,Route 825 Medical Center Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5105,{FD79DFE4-D8C3-4C50-90C5-344DA2C8CBE5},2019/09/06 15:40:46+00,957,867,Peyton Forest / Dixie Hills,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5106,{220CF76D-2A0E-4920-85FB-D513D460F91F},2019/09/06 15:40:46+00,513,189,Flat Shoals Road / Scofield Road,Route 189- South Fulton Park/Ride,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5107,{CB20A834-49B1-49D1-A347-F09178679FD3},2019/09/06 15:40:46+00,409,141,Haynes Bridge Road / Milton,Route 141- North Springs Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5108,{ECA89DA9-DF1E-4266-A4B7-1A6B2ADC42AE},2019/09/06 15:40:46+00,21,6,Clifton Road / Emory,Route 6 - Inman Park Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5109,{DD596458-1688-4E23-9ACC-42F6B8D05C14},2019/09/06 15:40:46+00,97,27,Cheshire Bridge Road,Route 27 Arts Center Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5110,{D1DC48C3-CDD2-4E3B-8997-E6051495BD63},2019/09/06 15:40:46+00,516,189,Flat Shoals Road / Scofield Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5111,{344BE0AC-2B53-43E3-9AF0-9903EEB3E38B},2019/09/06 15:40:46+00,262,87,Roswell Road / Morgan Falls,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5112,{76F72F66-EF1C-4D74-A62C-80AA325512E9},2019/09/06 15:40:46+00,320,120,East Ponce De Leon Avenue,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5113,{CBFD7447-1B09-4A78-B120-EA9729F9E56D},2019/09/06 15:40:46+00,359,126,Chamblee-Tucker Road,Route 126 GA Vocational Rehabilitation Agency,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5114,{A16A56AA-94F8-432D-BA15-59CDCE977BCD},2019/09/06 15:40:46+00,1,1,Marietta Blvd/Joseph E Lowery Blvd,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5115,{F0298F36-FC7A-4E79-8044-A13A4BFFEFB5},2019/09/06 15:40:46+00,446,155,Pittsburgh,Route 155 - Swallow Circle,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5116,{00841923-A51E-4E76-B636-978B5CBC6ADC},2019/09/06 15:40:46+00,990,GREEN,GREEN-Proctor Creek Line,GREEN WESTBOUND TO BANKHEAD STATION,"subway, metro",04B404,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5117,{BB86AB6E-D15A-475F-BC4B-420C125E5494},2019/09/06 15:40:46+00,357,126,Chamblee-Tucker Road,Route 126 - Northlake Mall,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5118,{C268B171-BB5B-41A1-B005-A2B6F8DC8798},2019/09/06 15:40:46+00,5,3,Martin Luther King Jr Dr/Auburn Ave,Route 3 Helene S. Mills Senior Center,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5119,{69FC8359-48D9-47AA-B3B9-B913FC3E071B},2019/09/06 15:40:46+00,462,172,Sylvan Road / Virginia Avenue,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5120,{941C527B-EDAE-4095-9EA5-404B56D06EBF},2019/09/06 15:40:46+00,984,GREEN,GREEN-Proctor Creek Line,GREEN EASTBOUND TO CANDLER PARK STATION,"subway, metro",04B404,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5121,{D548EAF1-B08C-4040-8AED-2A7094545013},2019/09/06 15:40:46+00,544,193,Morrow / Jonesboro,Route 193- Clayton County Justice Center,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5122,{FDDE4B4A-B858-4AAE-AF4C-1EF622BD07EA},2019/09/06 15:40:46+00,442,153,James Jackson Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5123,{E865301B-0ED6-4058-9E6E-50813CF8FE89},2019/09/06 15:40:46+00,958,899,Old Fourth Ward,Route 899 North Ave Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5124,{A849633E-F871-4C1B-9987-D274BE0CD2E0},2019/09/06 15:40:46+00,507,186,Rainbow Drive / South DeKalb,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5125,{DD7E3836-7811-47B9-96FF-AE895E394907},2019/09/06 15:40:46+00,286,110,Church Street / North DeKalb Mall,Route 110 Arts Center Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5126,{F952BCE9-6CE4-4C93-86D3-48F65F9D4920},2019/09/06 15:40:46+00,144,49,McDonough Boulevard,Route 49 Metro Transitional Center,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5127,{DC9662F4-CB4A-4E67-B315-8418824512C8},2019/09/06 15:40:46+00,902,816,North Highland Avenue,Route 816 Emory University,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5128,{4C3F74AB-FD64-4249-879F-8384D30E9C86},2019/09/06 15:40:46+00,987,GREEN,GREEN-Proctor Creek Line,GREEN EASTBOUND TO VINE CITY STATION,"subway, metro",04B404,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5129,{BEED76A0-E135-448D-BDFC-013BA01B6790},2019/09/06 15:40:46+00,127,42,Pryor Road,Route 42 - Lakewood Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5130,{CB7B237A-D964-4F8B-A447-1EFF44E9D8AE},2019/09/06 15:40:46+00,915,850,Carroll Heights / Fairburn Heights,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5131,{693131DF-8E6E-4045-8106-00D3258631E1},2019/09/06 15:40:46+00,142,47,I-85 Access Road / Briarwood Road,Route 47 - Chamblee Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5132,{3B1C7580-5C84-4645-8B74-0B9EE18A87CC},2019/09/06 15:40:46+00,121,37,Defoors Ferry Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5133,{1EF5E116-912F-4EF9-B6D7-A59EAF00DBE6},2019/09/06 15:40:46+00,255,84,Washington Rd/Camp Crk Marketplace,Route 84 - East Point Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5134,{031F8070-5A40-49D6-BBE6-42786D98AFA9},2019/09/06 15:40:46+00,401,126,Chamblee-Tucker Road,Route 126 - Chamblee Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5135,{23AD4287-A21F-43CC-9F7E-6EF08EACCFDA},2019/09/06 15:40:46+00,523,189,Flat Shoals Road / Scofield Road,Route 189- South Fulton Park/Ride,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5136,{4EB9BB8C-8922-4C73-80AA-3F0B2F287E40},2019/09/06 15:40:46+00,470,178,Empire Blvd / Southside Ind Park,Route 178 - Hamilton Boulevard,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5137,{2EAB2343-08F3-4066-B670-E61BCDF5D7A3},2019/09/06 15:40:46+00,228,75,Lawrenceville Highway,Route 75 - Tuckerstone Pkwy,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5138,{DEB95617-3DB8-4540-B278-86725CC1A630},2019/09/06 15:40:46+00,280,103,Peeler Road / N Shallowford Road,Route 103 - Wniter Chapel Rd,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5139,{257AF181-6923-4E3B-92B2-D0594CD9B72F},2019/09/06 15:40:46+00,100,32,Bouldercrest,Route 32 Inman Park  Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5140,{BF37B8DB-C964-4121-94BB-73151DA92EB0},2019/09/06 15:40:46+00,494,183,Barge Road P&R / Lakewood,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5141,{183CF57F-A37C-4310-91C7-2F8AF4335385},2019/09/06 15:40:46+00,246,82,Camp Creek / South Fulton Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5142,{12B7FACA-9797-467E-B121-A1A108FA849E},2019/09/06 15:40:46+00,0,1,Marietta Blvd/Joseph E Lowery Blvd,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5143,{F853EBFC-F611-4EF0-A230-88472A5981D6},2019/09/06 15:40:46+00,239,82,Camp Creek / South Fulton Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5144,{EEB22589-5F73-407C-9529-AD8BBF6D12AF},2019/09/06 15:40:46+00,303,115,Covington Highway,Route 115 - Kensington Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5145,{3164D6BE-1283-4362-B433-3BCD7F17B39E},2019/09/06 15:40:46+00,701,201,Six Flags Over Georgia,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5146,{F87373A0-B696-4811-AF13-D8BCD4DC86C1},2019/09/06 15:40:46+00,580,196,Upper Riverdale / Southlake,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5147,{7B7ABAD0-E7AA-4BA6-B3B9-1E2680D19B03},2019/09/06 15:40:46+00,892,809,Monroe Drive / Boulevard,Route 809 Lindbergh Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5148,{97F4A023-C078-4888-9070-C3BD7C537AC9},2019/09/06 15:40:46+00,349,125,Clarkston / Northlake,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5149,{94E9E649-14BD-4104-96E8-2A931D976CB8},2019/09/06 15:40:46+00,152,50,Donald Lee Hollowell Parkway,Route 50 North Avenue Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5150,{1D86EC1B-A799-4068-B6D6-85FC76E1B14A},2019/09/06 15:40:46+00,925,865,Boulder Park Drive,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5151,{1696313D-26EA-42D5-9189-B7E0A561C81B},2019/09/06 15:40:46+00,230,78,Cleveland Ave,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5152,{1E1C0C93-99B5-459A-B16F-D7162EF986AB},2019/09/06 15:40:46+00,408,141,Haynes Bridge Road / Milton,Route 141-Windward Park & Ride,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5153,{F9AC931F-8C31-4003-A870-0245FA755918},2019/09/06 15:40:46+00,505,185,Alpharetta / Old Milton Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5154,{8F848E90-608F-44DF-9BC4-BF63CDF85371},2019/09/06 15:40:46+00,584,201,Six Flags Over Georgia,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5155,{69B709FF-A008-44B4-A72D-A6865E554507},2019/09/06 15:40:46+00,574,194,Conley Road / Mt Zion,Route 194 Lakewood Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5156,{27D19419-E0FB-4239-AE59-2BBDD7CCBA4B},2019/09/06 15:40:46+00,889,295,Metropolitan Campus Express,Route 295 Atlanta Tech/Metro College,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5157,{A850C27B-983B-4C36-8D11-05E341D81422},2019/09/06 15:40:46+00,501,183,Barge Road P&R / Lakewood,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5158,{60F3DFEF-F2E5-47D6-B1C0-67DEBFD44454},2019/09/06 15:40:46+00,234,81,Venetian Hills / Delowe Drive,Route 81 East Point Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
