Date,weather.station,Station,lat,long,tract,Parking.plain,Parking,WalkScore,TransScore,TransRoutes,NumBikeshare,post,DoW,origin.tract,destination.tract,origin,destination,treatment,dest.long,dest.lat,distance,Vehicles,school.population,K12,College,event,Travel.Time.per.Mile..Minutes.Mile.,Mon,Wed,Thur,Fri,Sat,Sun,month,June,Aug,Sept,Precip,dayofweek,festival
6/25/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Tuesday,119,32,119,32,1,-84.3650959,33.7498233,0.617555926,1040,1134,107,1026,0,4.237133119,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Tuesday,119,50,119,50,1,-84.3650954,33.7420805,0.837092115,1040,1134,107,1026,0,4.818267025,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Tuesday,35,48,35,48,1,-84.3839375,33.7443312,0.789991202,460,374,9,365,0,2.974716673,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,0,Tuesday,1202,5,12.02,5,1,-84.3854516,33.7961417,1.059324074,2395,748,69,664,0,6.010121758,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Tuesday,1202,21,12.02,21,1,-84.3947712,33.7655324,0.637674281,2395,748,69,664,0,9.461465692,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,0,Tuesday,35,49,35,49,1,-84.3794479,33.7409122,1.087355927,460,374,9,365,0,2.237844364,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Tuesday,1202,28,12.02,28,1,-84.379399,33.758087,1.031162008,2395,748,69,664,0,6.43287212,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,0,Tuesday,35,43,35,43,1,-84.4091076,33.745362,0.749954336,460,374,9,365,0,4.933633717,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Tuesday,25,38,25,38,1,-84.412023,33.7508286,0.496892337,605,609,296,289,0,5.232521826,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,0,Tuesday,85,24,85,24,1,-84.4248089,33.7586698,0.978805823,505,420,306,90,0,6.24911144,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Tuesday,25,36,25,36,1,-84.4029204,33.7518752,0.892807687,605,609,296,289,0,5.226956193,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Tuesday,35,36,35,36,1,-84.4029204,33.7518752,0.666522279,460,374,9,365,0,4.475969412,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Tuesday,35,119,35,119,1,-84.382691,33.7539369,0.51075293,460,374,9,365,0,1.696841301,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,0,Tuesday,35,38,35,38,1,-84.412023,33.7508286,0.921093035,460,374,9,365,0,5.699749973,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Tuesday,1202,13,12.02,13,1,-84.3715699,33.7761933,0.916202244,2395,748,69,664,0,4.493185529,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,38,42,38,1,-84.412023,33.7508286,1.023544117,520,487,335,127,0,3.338074645,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Tuesday,35,44,35,44,1,-84.4017693,33.7407725,1.076713952,460,374,9,365,0,2.600504985,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,62,42,62,1,-84.4217305,33.728483,0.711128055,520,487,335,127,0,4.171775596,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,57,42,57,1,-84.403266,33.7319561,0.648612435,520,487,335,127,0,7.092062615,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Tuesday,19,26,19,26,1,-84.4026296,33.7587958,1.027685538,1055,3135,97,3038,0,6.065409215,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Tuesday,1202,1001,12.02,10.01,1,-84.3902405,33.7828223,0.794469541,2395,748,69,664,0,3.440450756,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Tuesday,25,23,25,23,1,-84.4186028,33.7672174,0.749997614,605,609,296,289,0,4.088901896,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Tuesday,19,1202,19,12.02,1,-84.3851557,33.776784,0.734391911,1055,3135,97,3038,0,4.039623287,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,0,Tuesday,85,84,85,84,1,-84.4355748,33.7618564,0.801569313,505,420,306,90,0,4.137716616,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,0,Tuesday,1202,4,12.02,4,1,-84.3785105,33.7883241,0.702136433,2395,748,69,664,0,7.311019752,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Tuesday,25,26,25,26,1,-84.4026296,33.7587958,0.868134672,605,609,296,289,0,5.183527564,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Tuesday,19,119,19,119,1,-84.382691,33.7539369,0.894092433,1055,3135,97,3038,0,2.870694987,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,43,42,43,1,-84.4091076,33.745362,0.68808487,520,487,335,127,0,3.802825466,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Tuesday,19,1201,19,12.01,1,-84.380305,33.7763742,0.801680206,1055,3135,97,3038,0,4.116354597,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Tuesday,119,28,119,28,1,-84.379399,33.758087,0.579122156,1040,1134,107,1026,0,2.158439263,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Tuesday,19,1002,19,10.02,1,-84.3995394,33.7763249,0.991476734,1055,3135,97,3038,0,5.0093628,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,39,42,39,1,-84.4220948,33.7500627,1.089251813,520,487,335,127,0,2.677678964,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,44,42,44,1,-84.4017693,33.7407725,0.743491244,520,487,335,127,0,3.317680854,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Tuesday,26,35,26,35,1,-84.3916061,33.7508367,0.517357888,615,556,333,164,0,5.766478877,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Tuesday,35,26,35,26,1,-84.4026296,33.7587958,0.722933018,460,374,9,365,0,3.850057007,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40,free,1,33,9.1,7,0,0,Tuesday,40,60,40,60,1,-84.4390857,33.7379611,1.077710457,680,496,362,115,0,2.412521827,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Tuesday,25,24,25,24,1,-84.4248089,33.7586698,0.450877979,605,609,296,289,0,4.916333846,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Tuesday,26,36,26,36,1,-84.4029204,33.7518752,0.426018427,615,556,333,164,0,3.481852522,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Tuesday,26,19,26,19,1,-84.3872629,33.7661963,0.912998751,615,556,333,164,0,7.794826294,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Tuesday,19,18,19,18,1,-84.3780718,33.7663445,0.525417908,1055,3135,97,3038,0,2.759707994,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Tuesday,19,21,19,21,1,-84.3947712,33.7655324,0.438118182,1055,3135,97,3038,0,6.048596266,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,0,Tuesday,85,23,85,23,1,-84.4186028,33.7672174,0.716624607,505,420,306,90,0,5.232865243,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,41,42,41,1,-84.428069,33.7408497,0.90635505,520,487,335,127,0,1.746923938,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Tuesday,35,19,35,19,1,-84.3872629,33.7661963,0.890805976,460,374,9,365,0,2.862576216,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Tuesday,42,58,42,58,1,-84.4105985,33.731861,0.332955346,520,487,335,127,0,5.706470925,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Tuesday,35,28,35,28,1,-84.379399,33.758087,0.759522697,460,374,9,365,0,1.799375676,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,0,Tuesday,7603,6601,76.03,66.01,1,-84.4224014,33.7115423,0.851822872,520,1202,859,305,0,3.365331881,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,0,Tuesday,123,110,123,110,0,-84.4269481,33.6741961,0.807301377,1070,742,599,143,0,3.963823291,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,College Park   ,33.6522646,-84.4490773,123,free,1,61,9.1,11,0,0,Tuesday,123,10601,123,106.01,0,-84.4572757,33.6610333,0.768569885,1070,742,599,143,0,3.317850528,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,0,Tuesday,123,11202,123,112.02,0,-84.4503094,33.6771979,0.563823131,1070,742,599,143,0,5.675538699,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,0,Tuesday,7603,11201,76.03,112.01,1,-84.4437913,33.6939153,0.939414822,520,1202,859,305,0,2.093501848,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Tuesday,6602,61,66.02,61,1,-84.4370324,33.7277552,0.933652296,185,381,294,67,0,3.12393241,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Tuesday,6602,65,66.02,65,1,-84.4101267,33.7141012,0.960334946,185,381,294,67,0,5.241226883,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,0,Tuesday,123,111,123,111,0,-84.427146,33.6880797,1.078476067,1070,742,599,143,0,4.296185587,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Tuesday,6602,6601,66.02,66.01,1,-84.4224014,33.7115423,0.477868916,185,381,294,67,0,4.708404175,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,0,Tuesday,7603,111,76.03,111,1,-84.427146,33.6880797,0.896557705,520,1202,859,305,0,3.699334296,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/25/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Tuesday,6602,62,66.02,62,1,-84.4217305,33.728483,0.792691607,185,381,294,67,0,3.952777227,0,0,0,0,0,0,6,1,0,0,0,Tuesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4,limited,1,87,9.2,39,7,0,Wednesday,4,1201,4,12.01,1,-84.380305,33.7763742,0.941221768,1655,347,169,178,0,5.418489218,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4,limited,1,87,9.2,39,7,0,Wednesday,4,1001,4,10.01,1,-84.3902405,33.7828223,0.460471442,1655,347,169,178,0,12.88534487,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,0,Wednesday,9403,21415,94.03,214.15,1,-84.3448974,33.8397088,0.881228872,2340,1211,548,583,0,10.09953291,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225,none,0,95,8.6,8,0,0,Wednesday,225,227,225,227,0,-84.3039234,33.7604658,1.04567652,1810,2264,1544,434,0,2.263287566,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225,none,0,95,8.6,8,0,0,Wednesday,225,228,225,228,0,-84.289345,33.7630876,0.925122286,1810,2264,1544,434,0,5.674925447,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Chamblee  ,33.8879223,-84.3049086,212.04,free,1,63,8.6,9,0,0,Wednesday,21204,21208,212.04,212.08,0,-84.3036535,33.9012348,0.923650452,525,720,689,10,0,3.446469739,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9,11,0,0,Wednesday,23113,23102,231.13,231.02,0,-84.2570051,33.7656513,0.55287283,985,645,356,176,0,5.998968453,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,0,Wednesday,9402,9603,94.02,96.03,1,-84.3757572,33.8343705,0.81162088,2925,1119,195,924,0,6.201581869,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Indian Creek,33.7696029,-84.2282,231.11,free,1,14,9,7,0,0,Wednesday,23111,23115,231.11,231.15,0,-84.2414147,33.7738177,0.81384035,730,559,449,93,0,5.918441699,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204,free,1,70,9.1,10,2,0,Wednesday,204,203,204,203,1,-84.3300628,33.76617,0.682333634,2305,677,468,128,0,3.737174709,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204,free,1,70,9.1,10,2,0,Wednesday,204,205,204,205,1,-84.3416194,33.7526586,0.671102085,2305,677,468,128,0,5.413980104,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204,free,1,70,9.1,10,2,0,Wednesday,204,206,204,206,1,-84.3356822,33.7576172,0.447893764,2305,677,468,128,0,5.618891953,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225,none,0,95,8.6,8,0,0,Wednesday,225,226,225,226,0,-84.2921187,33.7815141,0.569234159,1810,2264,1544,434,0,4.186912007,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Brookhaven  ,33.8596031,-84.3394018,214.05,free,1,74,8.1,5,0,0,Wednesday,21405,21102,214.05,211.02,0,-84.3404499,33.8707508,0.773440507,2665,903,535,240,0,4.54678367,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30,free,1,78,9,13,5,0,Wednesday,30,206,30,206,1,-84.3356822,33.7576172,1.03156918,480,625,329,244,0,4.846984667,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30,free,1,78,9,13,5,0,Wednesday,30,32,30,32,1,-84.3650959,33.7498233,0.858735665,480,625,329,244,0,3.066523776,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,0,Wednesday,9403,9602,94.03,96.02,1,-84.3614068,33.844113,0.149550546,2340,1211,548,583,0,9.249938394,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9,11,0,0,Wednesday,23113,23115,231.13,231.15,0,-84.2414147,33.7738177,0.570549243,985,645,356,176,0,1.723485476,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,0,Wednesday,20801,203,208.01,203,1,-84.3300628,33.76617,0.989919884,955,505,351,98,0,3.872367244,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,0,Wednesday,20801,207,208.01,207,1,-84.3249841,33.7538959,1.018869513,955,505,351,98,0,1.455861928,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Medical Center  ,33.9105547,-84.3516887,101.15,free,1,31,8.1,11,0,0,Wednesday,10115,10110,101.15,101.1,0,-84.3632094,33.9205399,0.956230576,1260,476,311,99,0,3.329043656,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4,limited,1,87,9.2,39,7,0,Wednesday,4,5,4,5,1,-84.3854516,33.7961417,0.510656689,1655,347,169,178,0,4.601917589,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4,limited,1,87,9.2,39,7,0,Wednesday,4,11,4,11,1,-84.3830169,33.7841633,0.391695244,1655,347,169,178,0,4.765609731,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,0,Wednesday,9403,9601,94.03,96.01,1,-84.3777069,33.8463916,1.083197423,2340,1211,548,583,0,4.523644438,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Dunwoody  ,33.920888,-84.34428,212.15,free,1,50,7.6,8,0,0,Wednesday,21215,21216,212.15,212.16,0,-84.3271655,33.9277554,1.091133664,2480,1382,1001,122,0,2.474490605,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Indian Creek,33.7696029,-84.2282,231.11,free,1,14,9,7,0,0,Wednesday,23111,23114,231.11,231.14,0,-84.2300879,33.7808851,0.787910613,730,559,449,93,0,1.903769254,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9,11,0,0,Wednesday,23113,23112,231.13,231.12,0,-84.2386721,33.7648909,0.86430452,985,645,356,176,0,2.815365737,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Medical Center  ,33.9105547,-84.3516887,101.15,free,1,31,8.1,11,0,0,Wednesday,10115,10113,101.15,101.13,0,-84.3680404,33.9051743,1.009790266,1260,476,311,99,0,2.624307334,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30,free,1,78,9,13,5,0,Wednesday,30,16,30,16,1,-84.3557938,33.7676383,0.694291561,480,625,329,244,0,3.264718736,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,0,Wednesday,20801,225,208.01,225,1,-84.3054078,33.7759433,0.890263167,955,505,351,98,0,5.073406198,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,0,Wednesday,20801,227,208.01,227,1,-84.3039234,33.7604658,0.595382589,955,505,351,98,0,2.883300082,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Brookhaven  ,33.8596031,-84.3394018,214.05,free,1,74,8.1,5,0,0,Wednesday,21405,21416,214.05,214.16,0,-84.3339712,33.847324,0.904830283,2665,903,535,240,0,1.749867752,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204,free,1,70,9.1,10,2,0,Wednesday,204,207,204,207,1,-84.3249841,33.7538959,1.090959477,2305,677,468,128,0,3.788713898,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Avondale,33.7756856,-84.2817456,226,free,1,68,9,10,0,0,Wednesday,226,228,226,228,0,-84.289345,33.7630876,0.974833745,2015,1666,1202,255,0,3.795519,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Indian Creek,33.7696029,-84.2282,231.11,free,1,14,9,7,0,0,Wednesday,23111,23204,231.11,232.04,0,-84.21084,33.7748198,1.061398394,730,559,449,93,0,4.255392408,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
6/26/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,0,Wednesday,9402,9403,94.02,94.03,1,-84.3599075,33.8315945,0.798930745,2925,1119,195,924,0,1.481146321,0,1,0,0,0,0,6,1,0,0,0,Wednesday,0
